id,hbnew,hb_label,sitenew,site_label,sexnew,sex_label,label,age_label,trans1.1993,trans1.1994,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017,trans1.2018
122041042,12,Highland and Argyll,410,Malignant brain cancer,2,Females,42,EASR (Mortality),5.632536017,9.539692102,4.722788989,5.433566455,5.458956117,4.67427754,3.99386752,4.562330157,4.575496123,7.001318254,7.580904012,3.787296521,5.256122348,2.391527021,5.389500725,5.1306547,5.233544,4.762887988,5.054180709,5.994058824,5.979236783,5.345109883,6.945987555,5.286768306,6.95791727,5.897558298
122041044,12,Highland and Argyll,410,Malignant brain cancer,2,Females,44,EASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
122041045,12,Highland and Argyll,410,Malignant brain cancer,2,Females,45,EASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
122041046,12,Highland and Argyll,410,Malignant brain cancer,2,Females,46,WASR (Mortality),4.078080589,6.258821076,3.220983331,3.660912471,3.107373856,2.116408587,2.185343003,2.227299649,2.621234536,5.284573636,3.92848243,1.951472898,3.356820998,1.759569051,3.140181166,2.383785453,3.91588905,2.954020462,3.275322152,2.982957332,3.037890826,2.773960008,3.742733824,2.655151885,5.775139602,3.461257465
122041048,12,Highland and Argyll,410,Malignant brain cancer,2,Females,48,WASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
122041049,12,Highland and Argyll,410,Malignant brain cancer,2,Females,49,WASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
122041050,12,Highland and Argyll,410,Malignant brain cancer,2,Females,50,Standardised Mortality Ratio,97.70675726,173.3918495,86.14383517,130.9679248,88.07016829,92.53262766,65.10444134,89.44626294,75.53552671,111.2556827,132.8145091,66.31390422,95.1866603,49.25810537,95.70903401,89.16450589,91.9853933,89.44534951,90.72800165,108.6213549,106.0181483,83.72629232,117.7910269,99.71814118,117.5417233,86.22988023
122041051,12,Highland and Argyll,410,Malignant brain cancer,2,Females,51,SMR (Lower 95% CI),42.18284276,94.7949376,34.63428954,56.54265411,38.02244763,37.20291548,23.89218254,35.96203679,30.36919935,55.53843593,68.62719494,24.33603411,43.52540234,13.42117585,43.76426486,40.77168986,42.06157922,40.90010945,41.48661969,54.223389,52.92387765,40.15001158,62.71876094,47.8187247,60.73552362,43.04564553
122041052,12,Highland and Argyll,410,Malignant brain cancer,2,Females,52,SMR (Upper 95% CI),192.5212628,290.9220607,177.4892241,258.0590226,173.5333409,190.6525784,141.7049601,184.2934875,155.6320543,199.0671483,232.000219,144.3374516,180.6939314,126.1203135,181.6855594,169.2620064,174.6169294,169.7951351,172.2300084,194.3536082,189.6957526,153.9756326,201.4262434,183.385212,205.3217357,154.2890749
120042019,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,19,Number of deaths: All Ages,15,23,20,16,18,21,17,23,24,22,27,21,22,16,20,21,27,22,30,30,29,25,28,30,30,29
120042039,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,39,Crude Rate (Mortality),5.035077708,7.684854155,6.662891028,5.326409002,5.994405222,6.987887661,5.650844303,7.662069425,7.994137632,7.314316111,8.92355488,6.882086911,7.133592737,5.134129123,6.353441977,6.627114365,8.485229415,6.888993268,9.326618168,9.380863039,9.034830831,7.794718299,8.722741433,9.319664492,9.317059536,9.011808577
120042040,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,40,Crude Rate (Lower 95% CI) (Mortality),2.818094771,4.87153832,4.069866937,3.044502964,3.55266444,4.3256126,3.291825046,4.857094755,5.121994822,4.583842966,5.880678895,4.260120267,4.470584589,2.9345984,3.880847417,4.102288243,5.591819652,4.317295404,6.292630113,6.3292289,6.050768003,5.044330698,5.796198335,6.287938497,6.286180944,6.035349639
120042041,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,41,Crude Rate (Upper 95% CI) (Mortality),8.304594969,11.53105446,10.2902948,8.649754518,9.473744594,10.68172858,9.047549134,11.49686618,11.89464313,11.07396249,12.98330385,10.5200009,10.80034513,8.337504042,9.812375839,10.13024828,12.34556331,10.4300186,13.31432736,13.39176529,12.97552416,11.50654186,12.60679001,13.30440056,13.30068182,12.94246036
120042042,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,42,EASR (Mortality),5.541939246,8.31005565,7.77938074,5.821552657,6.953557016,8.220481474,6.157057667,8.202816131,8.894425093,7.127478633,9.166055116,7.133541552,7.173444665,5.014243536,6.304368329,6.391219032,8.465662046,6.28510435,9.049753552,8.790539555,8.373609502,7.582876208,8.007634224,9.152627276,8.739325434,8.239116498
120042044,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,44,EASR (Lower 95% CI) (Mortality),x,5.247681057,4.685863084,x,x,5.026175337,x,5.16310159,5.64833431,4.458733704,5.972987039,4.396345421,4.472588137,x,3.828758333,3.939144306,5.554596753,3.920076247,6.07826378,5.908174457,5.592823135,4.873678245,5.291110137,6.111888499,5.87640968,5.454154203
120042045,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,45,EASR (Upper 95% CI) (Mortality),x,12.06498766,11.64427589,x,x,12.18783492,x,11.93482965,12.86566553,10.41209854,13.03195619,10.52249455,10.50199834,x,9.387281121,9.427073185,11.98031744,9.199377607,12.60323896,12.23648258,11.7066675,10.88129108,11.27803607,12.7975697,12.16138019,11.58937679
120042046,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,46,WASR (Mortality),4.220162624,5.321336355,4.74056516,3.813062421,3.856937258,4.121578297,3.599643241,5.125534895,4.736308446,5.056505702,6.070833262,3.892770454,4.399736087,3.879328927,3.924073457,3.177303955,4.782800054,4.257526578,5.336287447,4.757245131,4.318626777,4.332706146,3.85613303,5.245241055,6.163080003,4.730735594
120042048,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,48,WASR (Lower 95% CI) (Mortality),x,3.154864391,2.856294125,x,x,2.395739185,x,3.079715407,2.996946639,2.901623391,3.676035594,2.332789606,2.687895384,x,2.169641828,1.922786019,2.947040844,2.416648549,3.404995323,3.012689813,2.781019447,2.427440135,2.437445276,3.304207479,3.634313519,3.052737566
120042049,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,49,WASR (Upper 95% CI) (Mortality),x,8.044890048,7.094414276,x,x,6.307945806,x,7.683971121,6.867309507,7.800008718,9.056591794,5.845671212,6.526547029,x,6.189747249,4.741768413,7.055849587,6.611105352,7.694486507,6.893898773,6.189196498,6.780809506,5.594989551,7.627574534,9.348764977,6.770384373
120042050,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,50,Standardised Mortality Ratio,84.86224885,121.1924369,108.6893796,95.87773841,93.44371115,119.2612374,80.76546635,107.6941508,109.6847396,101.1834198,125.4140401,92.48136433,92.6770569,69.31299234,86.23060665,89.47429999,113.7069155,88.84879985,128.2812897,114.1512217,107.4564079,93.78374107,100.882602,113.676697,111.9796133,102.0619988
120042051,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,51,SMR (Lower 95% CI),47.49675648,76.82560896,66.39029671,54.80241166,55.38066538,73.82458566,47.04886045,68.2688535,70.27708228,63.41111048,82.64864267,57.24742214,58.08021815,39.618364,52.67189475,55.38600191,74.93357378,55.68106984,86.5508475,77.01734994,71.9652428,60.69189237,67.03575642,76.69719011,75.55217485,68.3525224
120042052,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,52,SMR (Upper 95% CI),139.967374,181.8481602,167.8619315,155.6994404,147.6813496,182.30347,129.3133355,161.5941035,163.2021981,153.1929135,182.4708438,141.3675893,140.3141779,112.5599571,133.1761782,136.770972,165.4375922,134.5181507,183.1295176,162.9579669,154.3253263,138.4433023,145.8034483,162.2805534,159.8578608,146.5780551
121042019,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,19,Number of deaths: All Ages,6,9,13,8,10,14,11,16,17,11,15,15,12,12,11,12,18,13,21,19,18,15,15,19,18,18
121042039,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,39,Crude Rate (Mortality),4.12254966,6.152499966,8.852510368,5.44584448,6.804017092,9.518046897,7.462382807,10.86986059,11.55213069,7.446016381,10.10386776,10.06076703,7.967545531,7.860811236,7.131095466,7.722753162,11.53964509,8.324475238,13.32419674,12.16264659,11.42980512,9.525926396,9.514627153,12.01277147,11.37038394,11.37031212
121042040,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,40,Crude Rate (Lower 95% CI) (Mortality),1.512903068,2.81331476,4.713588938,2.351129112,3.262790665,5.203604808,3.72519461,6.213064522,6.729541835,3.71702455,5.655058086,5.630934936,4.116947042,4.061795874,3.559817163,3.990459252,6.839125026,4.43243247,8.247887787,7.322707766,6.774026898,5.331588691,5.325264591,7.232473154,6.73881014,6.738767572
121042041,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,41,Crude Rate (Upper 95% CI) (Mortality),8.973055031,11.67936141,15.13806233,10.73048463,12.51282968,15.96966539,13.35226416,17.65197261,18.4960803,13.32298011,16.66479332,16.59370523,13.91769861,13.73125527,12.7594996,13.4900956,18.23761429,14.23510618,20.36745009,18.99347927,18.06401978,15.71156693,15.69293055,18.7594307,17.97010869,17.96999518
121042042,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,42,EASR (Mortality),4.901347975,7.080419198,10.83597249,6.209538859,8.448157915,11.76668541,8.320247815,11.8433021,13.21335406,7.253639011,10.75120622,10.47978658,8.468710641,7.636960051,7.219235932,7.651783364,11.69778009,7.807320712,13.04532639,11.58702029,10.76798222,9.820642533,9.069280894,12.35687191,10.5207336,10.5806747
121042044,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,44,EASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.030344335,x,x,x,x,x,x,x
121042045,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,45,EASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,19.25731569,x,x,x,x,x,x,x
121042046,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,46,WASR (Mortality),3.042257859,4.383851633,6.26014699,3.96521237,4.60650066,6.126748006,5.013943479,8.023770142,6.851382357,4.828437768,8.213184094,5.834068011,4.998325218,5.999088802,4.707965748,3.970822458,5.649711058,5.561032693,7.397252742,6.53153293,5.599362727,5.891452284,3.969532237,6.75268858,6.551020404,6.000213723
121042048,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,48,WASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.317818139,x,x,x,x,x,x,x
121042049,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,49,WASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,11.29208629,x,x,x,x,x,x,x
121042050,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,50,Standardised Mortality Ratio,64.46437237,83.91866622,126.5192324,77.32099392,99.34705323,141.9896617,92.96320163,119.7325612,138.813884,93.83954338,121.8759878,112.7050593,86.06704373,81.12054134,80.87511895,91.47649191,130.0365714,90.37423451,159.6229902,120.4232631,109.6473678,103.3078755,90.97070258,119.6500465,110.6518197,115.9926225
121042051,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,51,SMR (Lower 95% CI),23.65728851,38.37295792,67.36616278,33.38171709,47.64077361,77.6270693,46.40689531,68.43750404,80.86420288,46.84436195,68.21306521,63.08016614,44.47209742,41.91616745,40.37256799,47.26723823,77.06791348,48.12047367,98.80914678,72.50267098,64.98397923,57.82063367,50.91561166,72.03714408,65.57928109,68.7445793
121042052,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,52,SMR (Upper 95% CI),140.3117994,159.3037687,216.3517407,152.3531822,182.7027681,238.2345254,166.3368468,194.4381782,222.2544754,167.9048643,201.0159076,185.8898557,150.3418047,141.7012605,144.7079278,159.7910221,205.5138449,154.5426934,244.0006966,188.0558425,173.2901129,170.39063,150.0423395,186.848369,174.87758,183.3183509
122042019,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,19,Number of deaths: All Ages,9,14,7,8,8,7,6,7,7,11,12,6,10,4,9,9,9,9,9,11,11,10,13,11,12,11
122042039,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,39,Crude Rate (Mortality),5.906713308,9.149848374,4.56564418,5.21209989,5.218253451,4.562311397,3.910476166,4.575641897,4.573340041,7.187193728,7.78654485,3.845020058,6.337577398,2.51597645,5.606219166,5.572927954,5.548158012,5.515246593,5.486065394,6.724374022,6.727952195,6.125011484,7.958469035,6.718172657,7.33119914,6.7281168
122042040,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,40,Crude Rate (Lower 95% CI) (Mortality),2.700925449,5.002307249,1.835625755,2.250214789,2.252871459,1.834285804,1.435075833,1.839645356,1.83871989,3.587821213,4.023421349,1.411054595,3.039114701,0.685518904,2.563520393,2.548297531,2.536971136,2.521921939,2.508578437,3.356783284,3.358569495,2.937181084,4.237549582,3.353687585,3.788137575,3.358651665
122042041,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,41,Crude Rate (Upper 95% CI) (Mortality),11.21278177,15.35189083,9.406971975,10.2699146,10.28203957,9.400105169,8.511460317,9.427571094,9.42282839,12.85987489,13.60152684,8.368989928,11.65503048,6.441898981,10.64235028,10.57915319,10.53213213,10.469656,10.414261,12.03176259,12.03816493,11.2641142,13.60922443,12.02066663,12.80612952,12.03845945
122042042,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,42,EASR (Mortality),6.182530517,9.539692102,4.722788989,5.433566455,5.458956117,4.67427754,3.99386752,4.562330157,4.575496123,7.001318254,7.580904012,3.787296521,5.878178688,2.391527021,5.389500725,5.1306547,5.233544,4.762887988,5.054180709,5.994058824,5.979236783,5.345109883,6.945987555,5.948382645,6.95791727,5.897558298
122042044,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,44,EASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
122042045,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,45,EASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
122042046,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,46,WASR (Mortality),5.398067389,6.258821076,3.220983331,3.660912471,3.107373856,2.116408587,2.185343003,2.227299649,2.621234536,5.284573636,3.92848243,1.951472898,3.801146956,1.759569051,3.140181166,2.383785453,3.91588905,2.954020462,3.275322152,2.982957332,3.037890826,2.773960008,3.742733824,3.73779353,5.775139602,3.461257465
122042048,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,48,WASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
122042049,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,49,WASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
122042050,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,50,Standardised Mortality Ratio,107.5495302,169.6268164,86.14383517,126.1542877,86.98290264,90.33970673,65.10444134,87.56937444,72.65722786,109.7743533,130.1363527,63.84199031,102.0853325,48.24569793,93.82423431,86.93718293,90.88157082,86.73414297,87.97561408,104.7295359,104.0540876,82.39019588,115.3893083,104.6523659,114.0321483,85.29860523
122042051,12,Highland and Argyll,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,51,SMR (Lower 95% CI),49.17849371,92.73655898,34.63428954,54.46446726,37.5530435,36.32124753,23.89218254,35.20743027,29.21197393,54.79896167,67.24335246,23.42888527,48.95388497,13.1453289,42.90241442,39.75321598,41.55684129,39.66037318,40.22805282,52.28060697,51.94342564,39.5093014,61.4399469,52.24208399,58.92207503,42.5807564
