id,hbnew,hb_label,sitenew,site_label,sexnew,sex_label,label,age_label,trans1.1993,trans1.1994,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017
100043045,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,10.83030647,9.838388445,10.62078572,14.39965378,14.05465349,14.17954061,11.92013684,13.06003442,13.7188242,15.00099151,16.26755059,15.66592679,15.44322559,12.32305727,12.34045073,15.12309952,14.41068501,10.93319283
100043046,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,46,WASR (Incidence),..,..,..,..,..,..,..,5.271152409,4.400818006,5.031572349,7.458651867,6.797712504,6.050263947,5.570456932,6.25568802,6.955330537,7.920803512,8.347090003,7.145415144,8.540568459,5.776437072,5.661338745,6.434803469,6.801821042,4.042244386
100043048,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,3.592868034,2.914816539,3.427347187,5.354178657,4.952094977,4.336993643,3.818960326,4.557009018,5.096964646,5.944994573,6.371489565,5.354327284,6.439576528,4.095956286,4.116973436,4.792134235,5.025288986,2.83842305
100043049,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,7.266008966,6.188065154,6.938910977,9.906515048,8.931127136,8.044290312,7.647344633,8.219292389,9.098080041,10.17573294,10.58540036,9.190957353,10.93363549,7.741274944,7.447866347,8.315832681,8.843090912,5.455544605
100043050,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,50,Standardised Incidence Ratio,..,..,..,..,..,..,..,99.05502152,73.54642245,86.67697076,121.6225674,112.366261,109.8385457,95.09692094,95.28920771,96.49908629,101.6990428,115.3205081,111.8738598,100.3543172,82.58696713,83.67250715,97.18218749,100.5142841,77.48145283
100043051,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,51,SIR (Lower 95% CI),..,..,..,..,..,..,..,70.09722868,50.30569851,61.33778326,90.27061375,84.1700402,82.0326796,69.36434669,71.58418557,72.89437273,78.32065524,90.06627361,86.70070467,77.92905403,61.4914216,62.49063046,74.84212624,77.40824665,56.51550337
100043052,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,52,SIR (Upper 95% CI),..,..,..,..,..,..,..,135.9607562,103.8256043,118.9709144,160.3441928,146.977836,144.0386394,127.2471622,124.3317461,125.3120902,129.8674073,145.4611295,142.0758473,127.2230096,108.5866097,109.725361,124.0994838,128.3544968,103.67628
101043019,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,19,Number of registrations: All Ages,..,..,..,..,..,..,..,15,14,14,22,22,21,21,17,19,15,32,22,27,26,23,30,24,18
101043039,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,39,Crude Rate (Incidence),..,..,..,..,..,..,..,5.763423012,5.391416864,5.375043672,8.409303748,8.378749967,7.936777895,7.850320555,6.273757242,6.930588334,5.418957682,11.44864745,7.807731073,9.519511473,9.053397636,7.941577612,10.2818953,8.215098667,6.171633117
101043040,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,3.225744109,2.947537769,2.938586393,5.270065888,5.250917996,4.91299061,4.859472153,3.654694789,4.172666914,3.032949478,7.83086638,4.893063495,6.273418045,5.913979914,5.034278969,6.93715158,5.263568726,3.657700923
101043041,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,9.505889785,9.04588139,9.018409955,12.73178693,12.68552814,12.1322081,12.00004887,10.04489309,10.82297219,8.937746606,16.16207424,11.82099868,13.8503894,13.26532517,11.9162657,14.67804486,12.22341563,9.753841076
101043042,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,42,EASR (Incidence),..,..,..,..,..,..,..,6.78455793,7.080851376,6.091411001,10.99005864,9.676096485,9.582092396,9.206969421,6.901274323,7.791680813,6.11146859,12.42671344,8.624418227,9.9966458,10.25220922,8.99196145,12.05388467,9.375528775,7.319377938
101043044,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,x,x,x,6.388736187,5.928244973,5.865316428,5.630126479,x,x,x,8.423672099,5.357380235,6.559152425,6.640454937,5.66389256,7.987393771,5.915727839,x
101043045,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,x,x,x,16.81900765,14.32721347,14.19630307,13.64919696,x,x,x,17.19567014,12.65668434,14.1468767,14.63576281,13.07682745,16.94381921,13.61913992,x
101043046,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,46,WASR (Incidence),..,..,..,..,..,..,..,4.941043015,3.477323848,3.740258663,6.047259678,5.696486384,5.260903963,4.881631892,4.457500369,5.115270602,3.848234737,8.203536812,4.925920041,7.019905612,6.135707091,5.191915305,6.837143101,5.96836811,3.139730172
101043048,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,x,x,x,3.69196358,3.484680683,3.083728408,2.906361655,x,x,x,5.454425459,3.009514709,4.458167359,3.741613477,3.118103571,4.396276866,3.531040322,x
101043049,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,x,x,x,8.974269214,8.443032269,8.010085416,7.360746439,x,x,x,11.5047604,7.306832387,10.15385271,9.112295847,7.785846239,9.808353223,9.034940559,x
101043050,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,50,Standardised Incidence Ratio,..,..,..,..,..,..,..,93.04842977,77.09639106,84.13844142,123.3489946,117.7964132,114.1437158,127.5148727,81.58993615,86.38848682,62.00379483,133.3771886,96.01816134,101.7823223,100.0204071,93.06959869,124.7729865,95.65746591,75.43722319
101043051,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,51,SIR (Lower 95% CI),..,..,..,..,..,..,..,52.0784998,42.14931441,45.99926887,77.30215821,73.82238498,70.65675909,78.933716,47.52914449,52.01151235,34.70305329,91.22989825,60.17407051,67.07519174,65.33665063,58.99814197,84.18381002,61.28954336,44.70887942
101043052,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,52,SIR (Upper 95% CI),..,..,..,..,..,..,..,153.4692346,129.354644,141.1700079,186.7518602,178.3451851,174.4807945,194.9200283,130.6333915,134.9063233,102.2658303,188.2887942,145.3726502,148.0879352,146.5530706,139.6500948,178.1211966,142.3307268,119.2233356
102043019,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,19,Number of registrations: All Ages,..,..,..,..,..,..,..,23,18,24,28,31,31,24,37,37,49,39,45,41,25,29,34,40,27
102043039,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,39,Crude Rate (Incidence),..,..,..,..,..,..,..,8.620108089,6.762392083,8.997626876,10.45771163,11.51042808,11.40674617,8.756727173,13.3419876,13.23588858,17.35102902,13.66785706,15.63542362,14.14905512,8.561204048,9.843689007,11.4847405,13.51556825,9.161144532
102043040,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,5.464409087,4.007822127,5.764949315,6.94907343,7.820777429,7.750330604,5.61060033,9.393990541,9.319287039,12.83638679,9.719182483,11.40458527,10.15360624,5.540359861,6.592473019,7.953516656,9.655720107,6.037251973
102043041,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,12.93439457,10.68749493,13.38775558,15.11430501,16.33813386,16.19096567,13.02931591,18.39017242,18.24392889,22.93898054,18.68441054,20.92142696,19.19479093,12.63802603,14.13717942,16.0487737,18.40436788,13.32898432
102043042,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,42,EASR (Incidence),..,..,..,..,..,..,..,9.228736775,7.091147723,9.629338275,10.73474175,12.04003449,12.33298024,8.869593882,13.39005155,13.61176861,17.65293094,13.6125295,16.31759766,14.65297469,8.750816193,10.1022835,11.81433785,13.41611229,9.257680155
102043044,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,5.826337005,x,6.154393768,7.111701467,8.161359299,8.36268484,5.667328323,9.408188233,9.562433914,13.03408702,9.662357301,11.87577091,10.49931823,5.648770558,6.753701141,8.159852502,9.572645291,6.093128295
102043045,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,13.40101284,x,13.86960553,15.09182094,16.66086894,17.06232372,12.7775411,18.06358434,18.364813,22.96148963,18.22910585,21.45417053,19.48813256,12.52091291,14.11437243,16.13443601,17.89814723,13.07355939
102043046,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,46,WASR (Incidence),..,..,..,..,..,..,..,5.601261803,5.324312165,6.322886036,8.870044057,7.898938624,6.839623931,6.259281972,8.053875672,8.795390471,11.99337229,8.490643193,9.364910247,10.06123131,5.417167053,6.130762186,6.032463837,7.635273973,4.9447586
102043048,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,3.350826134,x,3.750213342,5.55486921,5.097946151,4.355380777,3.539133997,5.400819537,6.016385575,8.661084702,5.815163928,6.459047515,6.889303823,3.239432174,3.989926037,3.992113798,5.225222255,3.044370214
102043049,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,8.420433081,x,9.556565994,12.94850453,11.30340308,9.875484275,9.742190226,11.22862911,12.09373904,15.8595954,11.66448174,12.80203834,13.82433805,8.145680587,8.724065559,8.487293202,10.49517505,7.298588119
102043050,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,50,Standardised Incidence Ratio,..,..,..,..,..,..,..,103.4085243,71.00354164,88.22978584,120.299623,108.806699,107.1020567,77.79206191,103.2548051,102.6695012,126.4884612,103.7912236,121.698764,99.4356055,69.91366273,77.4689191,81.31632189,103.6725448,78.90695544
102043051,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,51,SIR (Lower 95% CI),..,..,..,..,..,..,..,65.55213395,42.08119874,56.53048859,79.93822584,73.92887304,72.77065125,49.84284192,72.70091169,72.28880377,93.57685994,73.80570622,88.76791354,71.35670727,45.24443625,51.88215095,56.31391678,74.06518599,52.00018084
102043052,10,Grampian,430,"Non-malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",2,Females,52,SIR (Upper 95% CI),..,..,..,..,..,..,..,155.1635596,112.2162073,131.2789276,173.8664499,154.4424241,152.0228203,115.7484218,142.3231474,141.5163832,167.2244537,141.8860195,162.8425212,134.8956268,103.2063579,111.2582903,113.6314093,141.1725811,114.8054774
100044019,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,19,Number of registrations: All Ages,..,..,..,..,..,..,..,97,59,75,90,92,87,76,98,103,104,112,112,107,93,91,117,114,97
100044039,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,39,Crude Rate (Incidence),..,..,..,..,..,..,..,18.40327844,11.21992964,14.22610015,17.00166238,17.29680949,16.22044895,14.03301451,17.87375294,18.60246708,18.59766456,19.82827299,19.66361178,18.66062086,16.05662983,15.57632399,19.90405226,19.38445843,16.54217402
100044040,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,14.92381907,8.54113029,11.18973022,13.67134429,13.9436697,12.99191467,11.05641934,14.51077661,15.18393656,15.19563962,16.32653864,16.19095711,15.29282912,12.95977257,12.54108444,16.46119352,15.98978782,13.41458876
100044041,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,22.45043901,14.47289177,17.83253973,20.89792954,21.21300137,20.00786386,17.56441024,21.78237982,22.56090149,22.5341834,23.8585648,23.66043458,22.54945017,19.67045632,19.12427423,23.85448423,23.28665594,20.18004944
100044042,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,42,EASR (Incidence),..,..,..,..,..,..,..,20.40243961,12.91373023,15.58757118,19.20596049,18.63429227,18.48082159,15.65275353,19.13430595,20.01943441,20.25065898,21.05169483,21.22059014,19.69824626,16.94585589,16.62096191,21.57146436,20.3619596,17.76160477
100044044,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,16.45129978,9.732490498,12.18916354,15.22302623,14.95370711,14.73755199,12.27937636,15.48946169,16.27846995,16.41274092,17.28514153,17.43008855,16.11291501,13.63675157,13.35157824,17.75015673,16.74096788,14.34518784
100044045,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,24.77243587,16.5379303,19.39752091,23.64474554,22.71373363,22.64132318,19.42933081,23.15849522,24.14153417,24.48576292,25.18396559,25.37846317,23.6383575,20.60901851,20.24300901,25.75975002,24.33217549,21.53746023
100044046,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,46,WASR (Incidence),..,..,..,..,..,..,..,13.28664403,7.997210835,9.754183635,13.44347043,12.24459723,10.86725818,9.932993275,11.7069864,12.77349292,12.45242177,13.29362635,13.01831565,12.99000614,11.23197403,10.78533051,13.04512139,13.15852537,9.138123516
100044048,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,10.55186834,5.973926086,7.46192676,10.4679735,9.596203214,8.400037949,7.418919549,9.260133567,10.1875652,9.953090434,10.70458211,10.4101596,10.36204682,8.741810738,8.439307592,10.38737178,10.49699239,7.231121371
100044049,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,16.33178921,10.31104374,12.34878197,16.78551115,15.21083177,13.64732192,12.80826563,14.43636022,15.6474889,15.227504,16.15887,15.91364255,15.91049086,14.02947472,13.41471613,16.00105635,16.11625624,11.26493321
100044050,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,50,Standardised Incidence Ratio,..,..,..,..,..,..,..,118.53435,69.72172942,89.60324235,112.9893911,104.2233908,101.258035,85.08086753,98.78516408,98.14731817,96.71638714,107.1300265,106.0663535,92.50310499,83.86342626,81.6448271,104.5276581,103.4655012,90.45903878
100044051,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,51,SIR (Lower 95% CI),..,..,..,..,..,..,..,96.12337274,53.07541083,70.47863418,90.85681343,84.01876292,81.10353508,67.03404665,80.19857123,80.11102215,79.0242968,88.21053244,87.33470734,75.80852689,67.68860854,65.73532185,86.44722113,85.34627971,73.35618666
100044052,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,52,SIR (Upper 95% CI),..,..,..,..,..,..,..,144.6018547,89.93595114,112.3184402,138.8831445,127.8207367,124.9014121,106.4913928,120.3874738,119.0321674,117.1880909,128.9052597,127.6253847,111.7805336,102.7383629,100.2417556,125.2736547,124.2936726,110.352356
101044019,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),1,Males,19,Number of registrations: All Ages,..,..,..,..,..,..,..,41,28,34,44,43,40,41,40,52,37,54,50,54,43,43,56,58,45
101044039,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),1,Males,39,Crude Rate (Incidence),..,..,..,..,..,..,..,15.75335623,10.78283373,13.05367749,16.8186075,16.37664766,15.11767218,15.32681632,14.76178175,18.96792597,13.36676228,19.31959257,17.74484335,19.03902295,14.97292686,14.84729727,19.19287122,19.85315511,15.42908279
101044040,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),1,Males,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,11.30488042,7.165114705,9.040051134,12.22042595,11.85186112,10.80028665,10.99878801,10.5460333,14.16615436,9.411434206,14.51347254,13.17056476,14.30270001,10.83598141,10.74506266,14.49808866,15.07533303,11.25407886
101044041,10,Grampian,440,All brain and CNS tumours (malignant and non-malignant),1,Males,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,21.37120654,15.58419697,18.24120589,22.57819555,22.05923693,20.58597872,20.79255699,20.10135696,24.87391135,18.42432106,25.20787753,23.39436376,24.84179503,20.16843422,19.99921199,24.92353972,25.66480677,20.6453267
